cena,povrsina,grejanje,spratnost,infrastruktura,udaljenost_od_centra
100000.0,47.0,grejanje na struju,5,ima,0.6054667772378305
180000.0,83.0,TA peć,3,ima,7.804169995433672
135000.0,81.0,grejanje na gas,1,nema,7.421892561067746
70000.0,52.0,etažno grejanje,2,ima,10.47271997222436
136000.0,90.0,grejanje na gas,prizemlje,ima,8.039200798219278
168400.0,77.0,centralno grejanje,1,ima,1.1269364512147817
215000.0,92.0,centralno grejanje,1,ima,5.546304188453978
135000.0,62.0,etažno grejanje,prizemlje,nema,2.2093903650525366
118000.0,97.0,centralno grejanje,3,ima,9.18213622475052
134000.0,51.0,centralno grejanje,1,ima,1.9924396548349657
298000.0,165.0,centralno grejanje,6,ima,4.008544390446339
127500.0,71.0,centralno grejanje,2,ima,2.015341040269244
84500.0,56.0,centralno grejanje,1,ima,4.931324985719415
219500.0,110.0,centralno grejanje,4,ima,3.634692706286426
175000.0,80.0,centralno grejanje,1,nema,2.4678766570974933
90000.0,58.0,centralno grejanje,1,ima,7.191437108066295
127500.0,72.0,centralno grejanje,2,nema,2.015341040269244
133000.0,70.0,grejanje na struju,4,ima,1.748708858031744
185000.0,88.0,centralno grejanje,3,ima,2.827239875322618
100000.0,69.0,grejanje na struju,4,ima,5.921115223956963
98000.0,35.0,centralno grejanje,1,nema,3.0425275109982772
133500.0,85.0,centralno grejanje,1,nema,5.809226980679746
69000.0,57.0,TA peć,5,ima,5.144319033656561
550000.0,420.0,centralno grejanje,6,ima,3.0129909168844278
105000.0,39.0,centralno grejanje,3,ima,3.598249175501236
60000.0,24.0,TA peć,suteren,nema,2.5909864472362703
38000.0,23.0,etažno grejanje,prizemlje,ima,6.066268308456639
208130.0,96.0,centralno grejanje,2,ima,2.786202151478381
122000.0,51.0,TA peć,prizemlje,ima,1.857818381209793
148000.0,80.0,centralno grejanje,5,ima,4.178834786556068
355000.0,145.0,grejanje na gas,potkrovlje,ima,5.725380010299472
149500.0,78.0,centralno grejanje,2,ima,5.858648751285497
263000.0,102.0,grejanje na gas,3,ima,5.426113860652009
300000.0,99.0,centralno grejanje,1,ima,1.4583657233443594
120000.0,43.0,centralno grejanje,1,ima,3.7174731994575376
92000.0,65.0,etažno grejanje,prizemlje,ima,4.983719277260633
91000.0,44.0,TA peć,5,ima,7.7467030117958995
98000.0,39.0,norveški radijatori,>7,ima,1.8324379849385464
175000.0,125.0,centralno grejanje,5,ima,5.062573845207576
94000.0,50.0,centralno grejanje,1,ima,4.037884463423132
145000.0,85.0,centralno grejanje,prizemlje,ima,4.819512615933963
115000.0,74.0,centralno grejanje,2,ima,6.405399490885526
94000.0,32.0,centralno grejanje,1,ima,7.848241524189481
130000.0,90.0,centralno grejanje,prizemlje,nema,6.457073266366132
278000.0,143.0,centralno grejanje,5,ima,4.666937187662175
190000.0,107.0,centralno grejanje,prizemlje,nema,2.32671064325996
63700.0,49.0,etažno grejanje,prizemlje,nema,3.884755278368817
112000.0,37.0,podno grejanje,2,ima,0.4301485593686269
324000.0,120.0,centralno grejanje,5,ima,6.055042101458558
160000.0,110.0,TA peć,3,nema,2.4115126846576858
109000.0,63.0,TA peć,1,nema,2.0540124333614065
185000.0,129.0,centralno grejanje,7,ima,4.698190297312469
79000.0,59.0,TA peć,prizemlje,ima,0.5549660970675241
265000.0,93.0,centralno grejanje,prizemlje,ima,3.7106995902995297
70000.0,71.0,TA peć,suteren,nema,0.5549660970675241
60000.0,55.0,centralno grejanje,5,ima,6.568542146560131
90000.0,132.0,etažno grejanje,prizemlje,ima,8.099954742732058
200000.0,116.0,centralno grejanje,4,ima,3.803472215563588
92300.0,71.0,grejanje na gas,prizemlje,ima,9.795800662551077
53000.0,40.0,TA peć,2,ima,3.3338941404561595
87000.0,46.0,etažno grejanje,prizemlje,nema,1.1269364512147817
82000.0,43.0,etažno grejanje,prizemlje,ima,6.506360209804863
280000.0,124.0,etažno grejanje,3,ima,4.423934480912483
170000.0,190.0,centralno grejanje,prizemlje,ima,7.976578889369227
85000.0,42.0,centralno grejanje,prizemlje,nema,2.894351772273123
127500.0,71.0,centralno grejanje,2,ima,2.015341040269244
87000.0,78.0,centralno grejanje,4,nema,6.405399490885526
183400.0,94.0,centralno grejanje,4,ima,2.1081695218505523
39000.0,29.0,centralno grejanje,3,nema,7.408671609503538
390000.0,160.0,centralno grejanje,3,ima,3.950811411244675
145000.0,76.0,etažno grejanje,2,ima,0.4793432998427692
47000.0,31.0,grejanje na struju,prizemlje,nema,3.84199225524683
132000.0,55.0,centralno grejanje,1,ima,6.981740222984074
249000.0,96.0,grejanje na struju,2,nema,1.879773134031805
98000.0,108.0,TA peć,prizemlje,nema,5.684295068784338
132000.0,66.0,centralno grejanje,3,ima,6.224999879203494
148000.0,76.0,centralno grejanje,3,ima,7.054235049411947
205000.0,64.0,centralno grejanje,2,ima,2.0715103600216773
48500.0,57.0,TA peć,3,nema,3.9761382555809055
147000.0,86.0,grejanje na gas,2,ima,4.928584565563135
225000.0,110.0,centralno grejanje,3,ima,2.2667982715170445
110000.0,50.0,centralno grejanje,2,nema,2.827239875322618
185000.0,95.0,centralno grejanje,4,ima,4.142521076655837
100000.0,64.0,centralno grejanje,3,nema,1.4462673996540567
158400.0,72.0,etažno grejanje,1,ima,6.291287939386997
114400.0,52.0,etažno grejanje,2,ima,6.291287939386997
174480.0,60.0,centralno grejanje,1,ima,3.150991682317825
255000.0,58.0,centralno grejanje,1,ima,0.6491339966627081
117000.0,40.0,centralno grejanje,3,nema,1.247215796362258
63000.0,42.0,centralno grejanje,prizemlje,nema,5.710099860420465
155000.0,72.0,grejanje na gas,prizemlje,ima,6.066268308456639
220000.0,80.0,etažno grejanje,prizemlje,nema,6.817819302482861
175000.0,75.0,centralno grejanje,2,ima,0.5089704570584767
146200.0,68.0,centralno grejanje,1,ima,6.703099944683712
220000.0,100.0,etažno grejanje,1,ima,6.291287939386997
430000.0,115.0,centralno grejanje,1,ima,0.8634310925834158
115000.0,62.0,TA peć,prizemlje,ima,3.7132365859262073
47250.0,35.0,TA peć,5,ima,4.99686924357952
145000.0,91.0,centralno grejanje,suteren,nema,4.545043632794374
165000.0,78.0,etažno grejanje,2,ima,5.5909530163739225
85000.0,47.0,TA peć,suteren,nema,0.42666109115793055
135000.0,44.0,centralno grejanje,1,nema,0.8560962461950152
94000.0,46.0,etažno grejanje,1,ima,6.632548314595013
79000.0,33.0,centralno grejanje,4,ima,3.5333962755164707
130000.0,50.0,norveški radijatori,prizemlje,nema,1.288108360912944
120000.0,57.0,centralno grejanje,prizemlje,ima,2.8235172688362313
230000.0,77.0,centralno grejanje,1,ima,1.1637496549025328
110000.0,35.0,centralno grejanje,2,ima,2.0715103600216773
208000.0,83.0,centralno grejanje,3,ima,4.621981593511354
154000.0,70.0,centralno grejanje,5,ima,4.1416484160727824
154000.0,70.0,centralno grejanje,4,ima,4.1416484160727824
90000.0,48.0,centralno grejanje,7,ima,6.703099944683712
154000.0,70.0,centralno grejanje,6,ima,4.1416484160727824
246000.0,82.0,centralno grejanje,4,ima,2.611054211530073
161250.0,75.0,centralno grejanje,6,ima,4.1416484160727824
350350.0,143.0,centralno grejanje,7,ima,4.1416484160727824
294000.0,98.0,centralno grejanje,6,ima,2.611054211530073
82719.0,64.0,etažno grejanje,2,ima,7.355433915187332
53443.0,41.0,etažno grejanje,2,ima,7.355433915187332
159000.0,95.0,centralno grejanje,4,ima,5.561083397965845
83500.0,49.0,centralno grejanje,5,ima,7.0453240230192655
80000.0,45.0,grejanje na struju,5,ima,1.9765746962194493
81000.0,50.0,grejanje na struju,suteren,nema,1.8770883304498969
82000.0,64.0,centralno grejanje,1,ima,5.482195906771167
75000.0,38.0,centralno grejanje,1,nema,4.2896973851783615
57000.0,27.0,grejanje na struju,prizemlje,nema,1.857818381209793
435000.0,112.0,centralno grejanje,prizemlje,nema,2.32671064325996
108000.0,43.0,centralno grejanje,1,nema,4.341494276123049
131540.0,84.0,etažno grejanje,4,ima,6.055042101458558
126000.0,63.0,centralno grejanje,2,ima,3.598249175501236
99000.0,45.0,grejanje na struju,3,ima,0.9191799188218671
89000.0,27.0,etažno grejanje,4,ima,0.8414132210315118
239500.0,90.0,centralno grejanje,5,ima,7.804169995433672
125000.0,45.0,centralno grejanje,1,ima,3.6478774800042033
125500.0,46.0,etažno grejanje,prizemlje,ima,3.640034517280097
181000.0,75.0,etažno grejanje,2,nema,3.640034517280097
48061.0,37.0,etažno grejanje,prizemlje,ima,7.355433915187332
95000.0,62.0,centralno grejanje,2,ima,5.757537775658121
239000.0,95.0,etažno grejanje,4,ima,3.640034517280097
181000.0,75.0,etažno grejanje,1,ima,3.640034517280097
129900.0,66.0,centralno grejanje,2,ima,2.015341040269244
180000.0,83.0,TA peć,3,ima,7.804169995433672
42000.0,25.0,centralno grejanje,prizemlje,nema,8.306913702737674
164000.0,71.0,centralno grejanje,7,ima,7.2589166179330125
102400.0,64.0,etažno grejanje,2,ima,8.193591018868432
248000.0,72.0,etažno grejanje,2,ima,0.8691753086155911
55000.0,47.0,grejanje na struju,1,ima,12.76510486711686
85000.0,40.0,centralno grejanje,1,nema,5.683609052509876
93600.0,52.0,centralno grejanje,prizemlje,nema,8.306913702737674
429000.0,143.0,centralno grejanje,7,ima,2.611054211530073
125000.0,61.0,centralno grejanje,3,nema,4.677093437043951
108000.0,51.0,centralno grejanje,3,nema,2.6570644972816235
62000.0,44.0,etažno grejanje,1,ima,6.405192208112779
86900.0,48.0,centralno grejanje,1,ima,5.809226980679746
72000.0,45.0,centralno grejanje,prizemlje,nema,5.637740439154738
80000.0,35.0,grejanje na struju,prizemlje,nema,0.2507635202879382
71000.0,42.0,centralno grejanje,prizemlje,ima,5.426113860652009
110000.0,50.0,centralno grejanje,2,nema,3.5940772471480713
165000.0,88.0,centralno grejanje,6,ima,7.804169995433672
79000.0,33.0,TA peć,4,ima,3.6478774800042033
215000.0,127.0,etažno grejanje,1,ima,1.4462673996540567
128300.0,66.0,norveški radijatori,1,ima,2.6518480418479227
105600.0,48.0,centralno grejanje,potkrovlje,nema,3.5940772471480713
72600.0,55.0,centralno grejanje,prizemlje,ima,8.31392364513466
150000.0,65.0,TA peć,1,nema,3.560189125246973
120000.0,85.0,grejanje na struju,3,ima,6.055042101458558
133000.0,70.0,TA peć,4,ima,1.748708858031744
75000.0,38.0,centralno grejanje,1,nema,4.2896973851783615
130000.0,69.0,grejanje na struju,2,nema,4.726488035613302
250000.0,91.0,etažno grejanje,prizemlje,ima,5.5309712210266815
78000.0,48.0,centralno grejanje,prizemlje,ima,11.492500729740255
79000.0,52.0,etažno grejanje,1,ima,5.558113886814703
127500.0,65.0,centralno grejanje,prizemlje,ima,3.7174731994575376
73500.0,48.0,centralno grejanje,1,ima,7.804169995433672
130000.0,45.0,centralno grejanje,prizemlje,ima,4.849193476642133
64800.0,36.0,centralno grejanje,prizemlje,nema,8.306913702737674
155000.0,90.0,grejanje na gas,3,ima,4.3430194911737985
92500.0,50.0,centralno grejanje,4,ima,6.224999879203494
84900.0,71.0,grejanje na struju,1,ima,9.07144899177486
86400.0,48.0,centralno grejanje,prizemlje,nema,8.306913702737674
195000.0,97.0,TA peć,1,nema,1.525684079345828
55000.0,43.0,centralno grejanje,prizemlje,nema,9.18213622475052
69000.0,49.0,grejanje na struju,1,ima,4.786181321710262
91500.0,60.0,etažno grejanje,3,ima,5.390572990158322
84000.0,59.0,centralno grejanje,3,nema,7.0453240230192655
199000.0,124.0,etažno grejanje,3,nema,3.84012031991946
60000.0,60.0,etažno grejanje,2,nema,8.883387639018576
129000.0,50.0,centralno grejanje,prizemlje,ima,2.648160282449717
72000.0,68.0,etažno grejanje,2,ima,8.883387639018576
78000.0,23.0,grejanje na struju,1,nema,7.7467030117958995
130000.0,90.0,etažno grejanje,prizemlje,ima,5.536197924119668
265888.0,80.0,centralno grejanje,1,ima,0.9173951132726984
72000.0,42.0,etažno grejanje,3,nema,4.0735116550314645
212888.0,55.0,centralno grejanje,2,ima,0.9173951132726984
105000.0,23.0,grejanje na struju,>7,nema,0.40157234443861617
89000.0,35.0,centralno grejanje,>7,nema,4.258868203028122
145000.0,60.0,centralno grejanje,3,nema,3.7025546503348488
116800.0,83.0,centralno grejanje,2,ima,7.07322956511658
110000.0,49.0,etažno grejanje,prizemlje,nema,3.118739001987024
84000.0,50.0,grejanje na struju,6,ima,4.640220947227227
155000.0,114.0,centralno grejanje,3,ima,3.7025546503348488
79000.0,63.0,centralno grejanje,suteren,nema,7.054235049411947
145000.0,94.0,etažno grejanje,2,ima,6.5082559055525575
274000.0,164.0,etažno grejanje,3,ima,7.804169995433672
299000.0,109.0,etažno grejanje,2,ima,0.6058232092352592
28000.0,29.0,centralno grejanje,1,nema,11.831096994393787
173450.0,67.0,etažno grejanje,3,ima,3.3310403768950017
58200.0,36.0,etažno grejanje,4,ima,7.085133108972692
64600.0,40.0,etažno grejanje,2,ima,7.085133108972692
399000.0,323.0,centralno grejanje,3,nema,7.1784786024517055
121250.0,47.0,etažno grejanje,2,ima,3.3310403768950017
348000.0,101.0,centralno grejanje,4,ima,1.1637496549025328
135750.0,52.0,etažno grejanje,5,ima,3.3310403768950017
60000.0,28.0,etažno grejanje,4,nema,7.2220306934977545
82000.0,43.0,centralno grejanje,3,ima,4.242615273637445
106000.0,60.0,centralno grejanje,1,ima,4.2896973851783615
200000.0,108.0,grejanje na struju,prizemlje,ima,4.856660576513031
299000.0,105.0,grejanje na struju,5,nema,1.879773134031805
205000.0,127.0,etažno grejanje,6,ima,2.015341040269244
229000.0,103.0,centralno grejanje,6,ima,1.8788327208475573
189900.0,68.0,centralno grejanje,2,nema,1.879773134031805
89900.0,55.0,etažno grejanje,prizemlje,nema,1.130562678199926
90000.0,50.0,centralno grejanje,>7,ima,6.703099944683712
112450.0,71.0,etažno grejanje,2,ima,10.47271997222436
162900.0,80.0,centralno grejanje,4,ima,4.242408098321252
79300.0,57.0,etažno grejanje,3,ima,10.47271997222436
215000.0,127.0,etažno grejanje,1,nema,1.4462673996540567
170000.0,90.0,centralno grejanje,3,ima,3.523989410156648
65000.0,88.0,etažno grejanje,1,ima,10.118447325072
45000.0,18.0,centralno grejanje,suteren,nema,2.0540124333614065
135000.0,88.0,centralno grejanje,5,ima,6.721132463371888
135510.0,71.0,etažno grejanje,2,ima,2.8235172688362313
148000.0,78.0,etažno grejanje,3,ima,2.8235172688362313
160000.0,84.0,etažno grejanje,prizemlje,ima,3.215018856368662
171000.0,95.0,centralno grejanje,prizemlje,ima,6.5979200595553085
55000.0,39.0,grejanje na struju,suteren,ima,0.9350444016529624
145000.0,155.0,centralno grejanje,3,ima,7.3190596471092855
90000.0,48.0,centralno grejanje,2,ima,7.054235049411947
263888.0,79.0,centralno grejanje,2,ima,0.6491339966627081
139500.0,86.0,centralno grejanje,5,ima,6.703099944683712
88000.0,44.0,centralno grejanje,6,ima,1.4704996292872836
140000.0,63.0,grejanje na struju,1,ima,0.5901342755263618
70000.0,101.0,etažno grejanje,2,nema,8.373055929862701
86800.0,54.0,etažno grejanje,4,ima,7.085133108972692
139900.0,70.0,centralno grejanje,5,nema,6.721132463371888
49000.0,40.0,etažno grejanje,4,ima,11.910031475463756
112000.0,62.0,centralno grejanje,2,ima,7.493221847030588
117000.0,59.0,centralno grejanje,1,ima,5.013455552487644
156000.0,72.0,centralno grejanje,2,ima,2.827239875322618
200000.0,100.0,centralno grejanje,6,nema,7.471627532636062
38500.0,35.0,etažno grejanje,prizemlje,ima,9.031688719926928
140000.0,80.0,centralno grejanje,1,ima,5.809226980679746
330000.0,122.0,centralno grejanje,4,ima,3.6478774800042033
138000.0,66.0,grejanje na struju,6,ima,0.42666109115793055
49000.0,47.0,grejanje na struju,prizemlje,nema,3.776496834523912
18000.0,17.0,centralno grejanje,1,nema,7.315141547324513
107000.0,58.0,centralno grejanje,2,nema,4.341494276123049
140000.0,127.0,etažno grejanje,5,ima,4.586594846537532
47000.0,56.0,grejanje na struju,1,ima,11.492500729740255
84000.0,52.0,centralno grejanje,5,ima,4.297332714165572
200000.0,100.0,centralno grejanje,6,ima,3.7174731994575376
37000.0,45.0,centralno grejanje,suteren,nema,6.997503737524147
327000.0,189.0,centralno grejanje,6,ima,1.4704996292872836
28000.0,22.0,centralno grejanje,>7,nema,11.831096994393787
129000.0,72.0,centralno grejanje,prizemlje,ima,7.054235049411947
65400.0,45.0,grejanje na struju,prizemlje,nema,6.055042101458558
143000.0,87.0,centralno grejanje,1,nema,6.224999879203494
55000.0,74.0,grejanje na struju,6,nema,11.831096994393787
37622.0,29.0,etažno grejanje,2,ima,7.355433915187332
230000.0,110.0,centralno grejanje,2,ima,3.723507823488224
95000.0,44.0,centralno grejanje,prizemlje,nema,5.224788083448762
210000.0,70.0,centralno grejanje,prizemlje,ima,3.6908005319489208
155000.0,80.0,etažno grejanje,1,nema,3.900640806995521
90000.0,31.0,centralno grejanje,1,nema,2.2661421677395945
70000.0,57.0,centralno grejanje,5,ima,7.265096856607454
55000.0,30.0,podno grejanje,prizemlje,ima,2.701497850022166
415000.0,106.0,centralno grejanje,1,ima,4.493348355195524
161250.0,75.0,centralno grejanje,4,ima,4.1416484160727824
117000.0,98.0,etažno grejanje,1,ima,12.171095167932055
294000.0,98.0,centralno grejanje,3,ima,2.6602233281209293
369000.0,177.0,centralno grejanje,prizemlje,ima,0.5881999352534308
89000.0,47.0,norveški radijatori,prizemlje,nema,1.0078314076607358
158900.0,90.0,etažno grejanje,3,ima,6.981740222984074
87000.0,52.0,centralno grejanje,prizemlje,nema,2.3352096230674784
150000.0,71.0,centralno grejanje,prizemlje,nema,6.703099944683712
170000.0,89.0,centralno grejanje,5,ima,2.9237524605717438
190900.0,78.0,centralno grejanje,6,ima,3.634692706286426
340000.0,125.0,centralno grejanje,2,ima,3.150991682317825
169900.0,68.0,centralno grejanje,7,nema,3.598249175501236
165000.0,75.0,centralno grejanje,1,ima,5.683609052509876
130000.0,51.0,centralno grejanje,2,ima,3.3050992752682777
159000.0,46.0,centralno grejanje,1,nema,0.7934073194480078
386888.0,121.0,centralno grejanje,7,ima,1.6102255455290178
139000.0,71.0,centralno grejanje,1,ima,7.0186614685556865
319000.0,120.0,etažno grejanje,5,nema,1.879773134031805
139000.0,88.0,grejanje na struju,1,nema,2.4659664611631533
175000.0,80.0,centralno grejanje,1,ima,2.4678766570974933
165000.0,60.0,etažno grejanje,2,ima,5.512785986920542
190000.0,94.0,etažno grejanje,3,ima,0.9350444016529624
241000.0,82.0,etažno grejanje,5,ima,0.6058232092352592
175000.0,74.0,centralno grejanje,7,ima,0.9367997344078572
162000.0,65.0,grejanje na struju,prizemlje,nema,2.1828299806468148
197000.0,95.0,centralno grejanje,5,ima,4.2896973851783615
92400.0,64.0,etažno grejanje,1,nema,6.055042101458558
35900.0,28.0,grejanje na struju,prizemlje,nema,1.8788327208475573
190900.0,78.0,centralno grejanje,6,ima,3.634692706286426
254000.0,119.0,etažno grejanje,1,ima,5.5909530163739225
284000.0,117.0,centralno grejanje,1,nema,5.725380010299472
104900.0,54.0,centralno grejanje,prizemlje,ima,5.098321870981564
117617.0,67.0,etažno grejanje,prizemlje,ima,3.2151907985026913
175000.0,56.0,centralno grejanje,3,ima,2.2573877440858268
329888.0,93.0,centralno grejanje,1,ima,2.5434040168247156
278888.0,82.0,centralno grejanje,1,ima,0.9173951132726984
195000.0,97.0,centralno grejanje,1,ima,1.525684079345828
115000.0,61.0,centralno grejanje,1,ima,2.827239875322618
345000.0,159.0,centralno grejanje,2,ima,2.32671064325996
360000.0,122.0,centralno grejanje,3,ima,0.6054667772378305
160000.0,57.0,centralno grejanje,1,ima,1.5698361860755208
108900.0,55.0,etažno grejanje,4,nema,7.097062537410192
170000.0,75.0,centralno grejanje,2,ima,2.6272298710712385
244900.0,94.0,centralno grejanje,1,ima,2.4305277030622627
198000.0,79.0,centralno grejanje,3,ima,2.5013375226004797
199900.0,64.0,etažno grejanje,2,nema,0.40157234443861617
170000.0,115.0,grejanje na struju,1,ima,6.359305124927691
180000.0,85.0,centralno grejanje,4,ima,3.479047970110821
165000.0,86.0,centralno grejanje,1,ima,4.2896973851783615
129000.0,47.0,centralno grejanje,7,ima,7.2589166179330125
107000.0,51.0,centralno grejanje,prizemlje,nema,3.479047970110821
299000.0,115.0,centralno grejanje,1,ima,2.6543094223118597
227000.0,103.0,etažno grejanje,1,ima,5.534553728293426
361000.0,226.0,grejanje na gas,3,ima,5.572163540931327
290000.0,120.0,centralno grejanje,3,ima,2.263918304668131
125000.0,102.0,etažno grejanje,prizemlje,ima,8.167892428489047
205000.0,77.0,centralno grejanje,2,ima,1.8788327208475573
74000.0,58.0,grejanje na struju,5,ima,5.207694703674959
220000.0,82.0,centralno grejanje,prizemlje,nema,4.870656926105665
290000.0,116.0,grejanje na struju,prizemlje,ima,0.4044420498064891
67000.0,45.0,etažno grejanje,prizemlje,ima,3.4121972315927245
136400.0,88.0,centralno grejanje,3,ima,4.983719277260633
400000.0,92.0,centralno grejanje,1,ima,2.7784614636585467
130000.0,97.0,etažno grejanje,3,ima,0.9491925095706488
69000.0,29.0,grejanje na struju,5,ima,5.144319033656561
185000.0,107.0,centralno grejanje,prizemlje,nema,5.683609052509876
111000.0,65.0,centralno grejanje,1,nema,6.703099944683712
190000.0,94.0,etažno grejanje,5,ima,0.8414132210315118
275000.0,111.0,centralno grejanje,5,ima,1.070080551621901
112000.0,60.0,grejanje na struju,3,ima,1.1097776547791751
58800.0,38.0,centralno grejanje,suteren,nema,1.0078314076607358
138000.0,64.0,centralno grejanje,6,ima,3.7174731994575376
140000.0,73.0,centralno grejanje,1,nema,3.598249175501236
105000.0,32.0,etažno grejanje,4,nema,1.1838552879243422
495000.0,150.0,centralno grejanje,3,ima,2.213538089096682
89000.0,36.0,centralno grejanje,5,nema,10.502604695310662
128000.0,80.0,centralno grejanje,1,ima,7.054235049411947
192390.0,65.0,etažno grejanje,2,ima,3.3050992752682777
95000.0,80.0,etažno grejanje,3,nema,5.883335331253297
180400.0,80.0,centralno grejanje,5,ima,7.471627532636062
148000.0,66.0,centralno grejanje,4,ima,0.9350444016529624
170000.0,98.0,centralno grejanje,>7,ima,4.2896973851783615
177000.0,103.0,centralno grejanje,3,ima,1.6590151136231073
185000.0,85.0,centralno grejanje,prizemlje,ima,2.2590395219412804
555000.0,172.0,centralno grejanje,prizemlje,nema,1.834712831486104
108000.0,82.0,centralno grejanje,prizemlje,ima,5.5909530163739225
110000.0,71.0,etažno grejanje,1,ima,5.5909530163739225
250000.0,85.0,etažno grejanje,2,ima,1.879773134031805
140000.0,74.0,centralno grejanje,prizemlje,nema,5.734952534985343
85000.0,59.0,centralno grejanje,3,ima,6.806035518955173
99000.0,64.0,centralno grejanje,7,ima,7.471627532636062
160000.0,94.0,centralno grejanje,1,nema,10.118447325072
198000.0,67.0,centralno grejanje,2,ima,1.1637496549025328
140000.0,88.0,centralno grejanje,7,ima,7.054235049411947
118000.0,76.0,etažno grejanje,prizemlje,nema,4.336167775474787
489000.0,163.0,centralno grejanje,1,ima,1.0509851349577792
138000.0,114.0,centralno grejanje,3,nema,6.7942485791889915
74000.0,33.0,centralno grejanje,1,nema,4.5761059343000925
230000.0,54.0,etažno grejanje,2,ima,0.4793432998427692
169000.0,85.0,centralno grejanje,1,ima,7.804169995433672
230000.0,74.0,centralno grejanje,2,ima,2.3352096230674784
133500.0,63.0,grejanje na struju,4,ima,7.804169995433672
112000.0,100.0,centralno grejanje,4,ima,6.19034668998448
320000.0,135.0,centralno grejanje,5,ima,4.312207072252743
325000.0,168.0,grejanje na struju,4,ima,7.804169995433672
270000.0,100.0,centralno grejanje,2,ima,2.7935024497060734
290000.0,94.0,centralno grejanje,4,ima,2.015341040269244
385000.0,200.0,grejanje na gas,2,ima,4.3430194911737985
62900.0,28.0,etažno grejanje,5,ima,4.140667980210856
270000.0,126.0,etažno grejanje,5,ima,3.712343579569145
89500.0,58.0,centralno grejanje,2,ima,7.022774279290951
188000.0,84.0,centralno grejanje,2,nema,2.6272298710712385
179000.0,62.0,etažno grejanje,4,ima,12.017647255338664
175000.0,65.0,centralno grejanje,2,ima,1.319803898280493
198000.0,72.0,centralno grejanje,1,ima,2.6809241038138665
140000.0,72.0,centralno grejanje,2,ima,1.0509851349577792
145000.0,89.0,grejanje na struju,1,ima,5.132499654674149
185000.0,129.0,centralno grejanje,7,ima,4.698190297312469
120000.0,50.0,norveški radijatori,prizemlje,nema,0.43480068682438894
417000.0,139.0,etažno grejanje,2,ima,6.055042101458558
127000.0,80.0,centralno grejanje,1,ima,7.054235049411947
126750.0,65.0,norveški radijatori,prizemlje,ima,2.6518480418479227
60200.0,43.0,etažno grejanje,2,ima,8.830291345745577
105000.0,62.0,centralno grejanje,prizemlje,ima,5.996472446468091
165000.0,71.0,centralno grejanje,3,ima,0.9216748129140864
237888.0,77.0,centralno grejanje,1,ima,0.6491339966627081
519888.0,142.0,centralno grejanje,1,ima,0.6491339966627081
310000.0,80.0,centralno grejanje,prizemlje,nema,2.8898238376401566
295000.0,90.0,centralno grejanje,3,ima,2.725412704784268
104900.0,42.0,centralno grejanje,6,ima,3.560189125246973
184900.0,73.0,centralno grejanje,1,ima,2.015341040269244
290000.0,190.0,grejanje na struju,4,nema,0.4782214245508864
139000.0,112.0,etažno grejanje,1,nema,6.93976292995179
220000.0,56.0,centralno grejanje,2,ima,0.9173951132726984
220000.0,84.0,etažno grejanje,4,ima,1.070080551621901
119000.0,53.0,centralno grejanje,1,nema,7.447780332468217
72000.0,40.0,grejanje na struju,2,nema,6.159577102830376
739000.0,337.0,centralno grejanje,6,ima,2.8687036292016748
381000.0,127.0,centralno grejanje,5,ima,2.845661119210304
140000.0,71.0,TA peć,3,nema,1.1439149391326289
298500.0,103.0,etažno grejanje,1,ima,2.0715103600216773
89000.0,32.0,centralno grejanje,1,nema,0.8560962461950152
161250.0,75.0,centralno grejanje,5,ima,4.1416484160727824
220000.0,93.0,grejanje na struju,2,ima,1.748708858031744
122000.0,68.0,centralno grejanje,4,ima,7.471627532636062
52000.0,36.0,centralno grejanje,3,nema,8.040914684455483
160000.0,62.0,centralno grejanje,1,ima,0.6054667772378305
165000.0,63.0,centralno grejanje,prizemlje,nema,3.84012031991946
180000.0,62.0,centralno grejanje,1,nema,0.9191799188218671
47000.0,33.0,etažno grejanje,prizemlje,ima,7.085133108972692
99500.0,71.0,etažno grejanje,1,nema,6.405399490885526
315000.0,112.0,etažno grejanje,3,ima,4.295238004333453
105000.0,60.0,etažno grejanje,2,nema,7.471627532636062
132000.0,52.0,centralno grejanje,prizemlje,nema,1.525684079345828
99000.0,75.0,grejanje na struju,1,nema,5.4293662762028285
135000.0,80.0,grejanje na struju,5,nema,1.1097776547791751
39000.0,42.0,centralno grejanje,3,ima,10.09649300680114
184990.0,73.0,centralno grejanje,1,nema,2.015341040269244
300000.0,108.0,grejanje na gas,1,ima,5.725380010299472
212100.0,101.0,grejanje na gas,4,ima,5.572163540931327
138000.0,126.0,centralno grejanje,3,ima,6.7942485791889915
235000.0,54.0,etažno grejanje,2,ima,0.4793432998427692
88000.0,70.0,etažno grejanje,4,ima,7.355433915187332
116000.0,53.0,centralno grejanje,prizemlje,nema,1.857818381209793
175000.0,65.0,centralno grejanje,potkrovlje,nema,0.1770917255028764
47000.0,62.0,TA peć,suteren,ima,8.663017281442832
190000.0,85.0,centralno grejanje,2,ima,3.6478774800042033
149000.0,53.0,centralno grejanje,6,nema,0.9350444016529624
109000.0,66.0,centralno grejanje,prizemlje,ima,5.683609052509876
185000.0,68.0,centralno grejanje,2,ima,5.572163540931327
210000.0,120.0,centralno grejanje,prizemlje,nema,1.5784521202377004
